File System,Block Size,Inode Size,Block Group,Atime Option,Journal Option,Special Option,I/O Scheduler,Device,Throughput
ext3,1024,none,8,noatime,ordered,none,deadline,500sas,21454.78
ext3,1024,none,8,noatime,ordered,none,deadline,ssd,39877.33
ext3,1024,none,8,noatime,ordered,none,deadline,sata,32675.29
ext3,1024,none,8,noatime,writeback,none,noop,sas,39194.33
ext3,1024,none,8,noatime,writeback,none,noop,500sas,29731.33
ext3,1024,none,8,noatime,writeback,none,noop,ssd,39596.0
ext3,1024,none,8,noatime,writeback,none,noop,sata,38306.0
ext3,1024,none,8,noatime,writeback,none,cfq,sas,40377.0
ext3,1024,none,8,noatime,writeback,none,cfq,500sas,31102.43
ext3,1024,none,8,noatime,writeback,none,cfq,ssd,40705.67
ext3,1024,none,8,noatime,writeback,none,cfq,sata,40613.33
ext3,1024,none,8,noatime,writeback,none,deadline,sas,39520.67
ext3,1024,none,8,noatime,writeback,none,deadline,500sas,37559.25
ext3,1024,none,8,noatime,writeback,none,deadline,ssd,40121.33
ext3,1024,none,8,noatime,writeback,none,deadline,sata,38694.67
ext3,1024,128,none,none,none,none,noop,sas,41559.0
ext3,1024,128,none,none,none,none,noop,500sas,40780.67
ext3,1024,128,none,none,none,none,noop,ssd,41363.67
ext3,1024,128,none,none,none,none,noop,sata,41344.67
ext3,1024,128,none,none,none,none,cfq,sas,40990.0
ext3,1024,128,none,none,none,none,cfq,500sas,40366.0
ext3,1024,128,none,none,none,none,cfq,ssd,41034.33
ext3,1024,128,none,none,none,none,cfq,sata,40651.67
ext3,1024,128,none,none,none,none,deadline,sas,41541.0
ext3,1024,128,none,none,none,none,deadline,500sas,40769.67
ext3,1024,128,none,none,none,none,deadline,ssd,41343.0
ext3,1024,128,none,none,none,none,deadline,sata,39623.33
ext3,1024,128,none,none,journal,none,noop,sas,19343.0
ext3,1024,128,none,none,journal,none,noop,500sas,9860.33
ext3,1024,128,none,none,journal,none,noop,ssd,19906.33
ext3,1024,128,none,none,journal,none,noop,sata,15592.67
ext3,1024,128,none,none,journal,none,cfq,sas,19268.33
ext3,1024,128,none,none,journal,none,cfq,500sas,9204.0
ext3,1024,128,none,none,journal,none,cfq,ssd,19724.33
ext3,1024,128,none,none,journal,none,cfq,sata,15537.0
ext3,1024,128,none,none,journal,none,deadline,sas,19569.0
ext3,1024,128,none,none,journal,none,deadline,500sas,10687.33
ext3,1024,128,none,none,journal,none,deadline,ssd,20153.0
ext3,1024,128,none,none,journal,none,deadline,sata,16261.33
ext3,1024,128,none,none,ordered,none,noop,sas,41549.67
ext3,1024,128,none,none,ordered,none,noop,500sas,40975.0
ext3,1024,128,none,none,ordered,none,noop,ssd,41343.0
ext3,1024,128,none,none,ordered,none,noop,sata,40218.33
ext3,1024,128,none,none,ordered,none,cfq,sas,41121.33
ext3,1024,128,none,none,ordered,none,cfq,500sas,40847.0
ext3,1024,128,none,none,ordered,none,cfq,ssd,40926.67
ext3,1024,128,none,none,ordered,none,cfq,sata,40688.0
ext3,1024,128,none,none,ordered,none,deadline,sas,41225.67
ext3,1024,128,none,none,ordered,none,deadline,500sas,38682.0
ext3,1024,128,none,none,ordered,none,deadline,ssd,41381.67
ext3,1024,128,none,none,ordered,none,deadline,sata,41364.33
ext3,1024,128,none,none,writeback,none,noop,sas,41511.33
ext3,1024,128,none,none,writeback,none,noop,500sas,41269.0
ext3,1024,128,none,none,writeback,none,noop,ssd,41478.33
ext3,1024,128,none,none,writeback,none,noop,sata,41352.67
ext3,1024,128,none,none,writeback,none,cfq,sas,40965.33
ext3,1024,128,none,none,writeback,none,cfq,500sas,39543.0
ext3,1024,128,none,none,writeback,none,cfq,ssd,40897.33
ext3,1024,128,none,none,writeback,none,cfq,sata,40028.67
ext3,1024,128,none,none,writeback,none,deadline,sas,41219.67
ext3,1024,128,none,none,writeback,none,deadline,500sas,40157.67
ext3,1024,128,none,none,writeback,none,deadline,ssd,41519.33
ext3,1024,128,none,none,writeback,none,deadline,sata,41442.67
ext3,1024,128,none,noatime,none,none,noop,sas,41410.0
ext3,1024,128,none,noatime,none,none,noop,500sas,41408.0
ext3,1024,128,none,noatime,none,none,noop,ssd,41555.33
ext3,1024,128,none,noatime,none,none,noop,sata,41687.33
ext3,1024,128,none,noatime,none,none,cfq,sas,41059.67
ext3,1024,128,none,noatime,none,none,cfq,500sas,40919.33
ext3,1024,128,none,noatime,none,none,cfq,ssd,41059.33
ext3,1024,128,none,noatime,none,none,cfq,sata,40592.67
ext3,1024,128,none,noatime,none,none,deadline,sas,41652.33
ext3,1024,128,none,noatime,none,none,deadline,500sas,39424.0
ext3,1024,128,none,noatime,none,none,deadline,ssd,41571.67
ext3,1024,128,none,noatime,none,none,deadline,sata,41442.67
ext3,1024,128,none,noatime,journal,none,noop,sas,19714.0
ext3,1024,128,none,noatime,journal,none,noop,500sas,9740.33
ext3,1024,128,none,noatime,journal,none,noop,ssd,20498.67
ext3,1024,128,none,noatime,journal,none,noop,sata,15934.67
ext3,1024,128,none,noatime,journal,none,cfq,sas,19262.67
ext3,1024,128,none,noatime,journal,none,cfq,500sas,9890.33
ext3,1024,128,none,noatime,journal,none,cfq,ssd,19415.0
ext3,1024,128,none,noatime,journal,none,cfq,sata,15272.0
ext3,1024,128,none,noatime,journal,none,deadline,sas,19589.67
ext3,1024,128,none,noatime,journal,none,deadline,500sas,10520.75
ext3,1024,128,none,noatime,journal,none,deadline,ssd,20491.33
ext3,1024,128,none,noatime,journal,none,deadline,sata,16203.33
ext3,1024,128,none,noatime,ordered,none,noop,sas,41629.0
ext3,1024,128,none,noatime,ordered,none,noop,500sas,40836.67
ext3,1024,128,none,noatime,ordered,none,noop,ssd,41544.0
ext3,1024,128,none,noatime,ordered,none,noop,sata,41310.67
ext3,1024,128,none,noatime,ordered,none,cfq,sas,41266.67
ext3,1024,128,none,noatime,ordered,none,cfq,500sas,38033.0
ext3,1024,128,none,noatime,ordered,none,cfq,ssd,41110.67
ext3,1024,128,none,noatime,ordered,none,cfq,sata,41010.67
ext3,1024,128,none,noatime,ordered,none,deadline,sas,41431.33
ext3,1024,128,none,noatime,ordered,none,deadline,500sas,39077.25
ext3,1024,128,none,noatime,ordered,none,deadline,ssd,41493.67
ext3,1024,128,none,noatime,ordered,none,deadline,sata,40508.0
ext3,1024,128,none,noatime,writeback,none,noop,sas,41647.67
ext3,1024,128,none,noatime,writeback,none,noop,500sas,40067.33
ext3,1024,128,none,noatime,writeback,none,noop,ssd,41516.0
ext3,1024,128,none,noatime,writeback,none,noop,sata,40796.67
ext3,1024,128,none,noatime,writeback,none,cfq,sas,41108.33
ext3,1024,128,none,noatime,writeback,none,cfq,500sas,39952.33
ext3,1024,128,none,noatime,writeback,none,cfq,ssd,41015.67
ext3,1024,128,none,noatime,writeback,none,cfq,sata,40553.33
ext3,1024,128,none,noatime,writeback,none,deadline,sas,41562.67
ext3,1024,128,none,noatime,writeback,none,deadline,500sas,39723.67
ext3,1024,128,none,noatime,writeback,none,deadline,ssd,41542.67
ext3,1024,128,none,noatime,writeback,none,deadline,sata,40656.0
ext3,1024,128,2,none,none,none,noop,sas,41216.67
ext3,1024,128,2,none,none,none,noop,500sas,36072.5
ext3,1024,128,2,none,none,none,noop,ssd,41141.0
ext3,1024,128,2,none,none,none,noop,sata,41299.0
ext3,1024,128,2,none,none,none,cfq,sas,41121.33
ext3,1024,128,2,none,none,none,cfq,500sas,39498.67
ext3,1024,128,2,none,none,none,cfq,ssd,41196.33
ext3,1024,128,2,none,none,none,cfq,sata,40301.0
ext3,1024,128,2,none,none,none,deadline,sas,41156.67
ext3,1024,128,2,none,none,none,deadline,500sas,38677.67
ext3,1024,128,2,none,none,none,deadline,ssd,41273.0
ext3,1024,128,2,none,none,none,deadline,sata,40230.0
ext3,1024,128,2,none,journal,none,noop,sas,19352.33
ext3,1024,128,2,none,journal,none,noop,500sas,9960.33
ext3,1024,128,2,none,journal,none,noop,ssd,20237.33
ext3,1024,128,2,none,journal,none,noop,sata,15576.33
ext3,1024,128,2,none,journal,none,cfq,sas,19204.33
ext3,1024,128,2,none,journal,none,cfq,500sas,9648.33
ext3,1024,128,2,none,journal,none,cfq,ssd,20095.33
ext3,1024,128,2,none,journal,none,cfq,sata,15089.33
ext3,1024,128,2,none,journal,none,deadline,sas,19588.67
ext3,1024,128,2,none,journal,none,deadline,500sas,10232.0
ext3,1024,128,2,none,journal,none,deadline,ssd,20266.33
ext3,1024,128,2,none,journal,none,deadline,sata,15422.0
ext3,1024,128,2,none,ordered,none,noop,sas,40432.33
ext3,1024,128,2,none,ordered,none,noop,500sas,39824.0
ext3,1024,128,2,none,ordered,none,noop,ssd,41463.33
ext3,1024,128,2,none,ordered,none,noop,sata,41156.67
ext3,1024,128,2,none,ordered,none,cfq,sas,40876.67
ext3,1024,128,2,none,ordered,none,cfq,500sas,40211.0
ext3,1024,128,2,none,ordered,none,cfq,ssd,41142.67
ext3,1024,128,2,none,ordered,none,cfq,sata,40942.33
ext3,1024,128,2,none,ordered,none,deadline,sas,41288.67
ext3,1024,128,2,none,ordered,none,deadline,500sas,40102.75
ext3,1024,128,2,none,ordered,none,deadline,ssd,41463.33
ext3,1024,128,2,none,ordered,none,deadline,sata,41113.67
ext3,1024,128,2,none,writeback,none,noop,sas,41387.0
ext3,1024,128,2,none,writeback,none,noop,500sas,40177.0
ext3,1024,128,2,none,writeback,none,noop,ssd,41344.33
ext3,1024,128,2,none,writeback,none,noop,sata,41334.33
ext3,1024,128,2,none,writeback,none,cfq,sas,41049.33
ext3,1024,128,2,none,writeback,none,cfq,500sas,39893.0
ext3,1024,128,2,none,writeback,none,cfq,ssd,41053.33
ext3,1024,128,2,none,writeback,none,cfq,sata,40893.0
ext3,1024,128,2,none,writeback,none,deadline,sas,41256.33
ext3,1024,128,2,none,writeback,none,deadline,500sas,39095.33
ext3,1024,128,2,none,writeback,none,deadline,ssd,41439.33
ext3,1024,128,2,none,writeback,none,deadline,sata,40917.67
ext3,1024,128,2,noatime,none,none,noop,sas,40636.67
ext3,1024,128,2,noatime,none,none,noop,500sas,38963.33
ext3,1024,128,2,noatime,none,none,noop,ssd,41387.0
ext3,1024,128,2,noatime,none,none,noop,sata,41002.67
ext3,1024,128,2,noatime,none,none,cfq,sas,41169.0
ext3,1024,128,2,noatime,none,none,cfq,500sas,39964.33
ext3,1024,128,2,noatime,none,none,cfq,ssd,41070.67
ext3,1024,128,2,noatime,none,none,cfq,sata,40373.0
ext3,1024,128,2,noatime,none,none,deadline,sas,41338.33
ext3,1024,128,2,noatime,none,none,deadline,500sas,37996.67
ext3,1024,128,2,noatime,none,none,deadline,ssd,41444.0
ext3,1024,128,2,noatime,none,none,deadline,sata,41280.67
ext3,1024,128,2,noatime,journal,none,noop,sas,19508.0
ext3,1024,128,2,noatime,journal,none,noop,500sas,9862.67
ext3,1024,128,2,noatime,journal,none,noop,ssd,20415.0
ext3,1024,128,2,noatime,journal,none,noop,sata,15649.0
ext3,1024,128,2,noatime,journal,none,cfq,sas,19222.67
ext3,1024,128,2,noatime,journal,none,cfq,500sas,9519.33
ext3,1024,128,2,noatime,journal,none,cfq,ssd,19952.0
ext3,1024,128,2,noatime,journal,none,cfq,sata,15995.25
ext3,1024,128,2,noatime,journal,none,deadline,sas,19703.0
ext3,1024,128,2,noatime,journal,none,deadline,500sas,11021.5
ext3,1024,128,2,noatime,journal,none,deadline,ssd,20966.67
ext3,1024,128,2,noatime,journal,none,deadline,sata,15549.33
ext3,1024,128,2,noatime,ordered,none,noop,sas,40951.33
ext3,1024,128,2,noatime,ordered,none,noop,500sas,38293.75
ext3,1024,128,2,noatime,ordered,none,noop,ssd,41251.33
ext3,1024,128,2,noatime,ordered,none,noop,sata,40072.0
ext3,1024,128,2,noatime,ordered,none,cfq,sas,41145.0
ext3,1024,128,2,noatime,ordered,none,cfq,500sas,39148.75
ext3,1024,128,2,noatime,ordered,none,cfq,ssd,41153.33
ext3,1024,128,2,noatime,ordered,none,cfq,sata,41167.33
ext3,1024,128,2,noatime,ordered,none,deadline,sas,41196.0
ext3,1024,128,2,noatime,ordered,none,deadline,500sas,40820.33
ext3,1024,128,2,noatime,ordered,none,deadline,ssd,41326.67
ext3,1024,128,2,noatime,ordered,none,deadline,sata,39499.0
ext3,1024,128,2,noatime,writeback,none,noop,sas,41053.67
ext3,1024,128,2,noatime,writeback,none,noop,500sas,41108.67
ext3,1024,128,2,noatime,writeback,none,noop,ssd,41294.33
ext3,1024,128,2,noatime,writeback,none,noop,sata,41122.0
ext3,1024,128,2,noatime,writeback,none,cfq,sas,41169.33
ext3,1024,128,2,noatime,writeback,none,cfq,500sas,40465.67
ext3,1024,128,2,noatime,writeback,none,cfq,ssd,41132.33
ext3,1024,128,2,noatime,writeback,none,cfq,sata,40886.33
ext3,1024,128,2,noatime,writeback,none,deadline,sas,41252.67
ext3,1024,128,2,noatime,writeback,none,deadline,500sas,39587.0
ext3,1024,128,2,noatime,writeback,none,deadline,ssd,41425.0
ext3,1024,128,2,noatime,writeback,none,deadline,sata,41317.0
ext3,1024,128,4,none,none,none,noop,sas,41393.33
ext3,1024,128,4,none,none,none,noop,500sas,37928.75
ext3,1024,128,4,none,none,none,noop,ssd,41485.33
ext3,1024,128,4,none,none,none,noop,sata,40972.0
ext3,1024,128,4,none,none,none,cfq,sas,41134.33
ext3,1024,128,4,none,none,none,cfq,500sas,37107.75
ext3,1024,128,4,none,none,none,cfq,ssd,41147.67
ext3,1024,128,4,none,none,none,cfq,sata,40998.33
ext3,1024,128,4,none,none,none,deadline,sas,41390.0
ext3,1024,128,4,none,none,none,deadline,500sas,39689.33
ext3,1024,128,4,none,none,none,deadline,ssd,41521.0
ext3,1024,128,4,none,none,none,deadline,sata,41316.67
ext3,1024,128,4,none,journal,none,noop,sas,19099.33
ext3,1024,128,4,none,journal,none,noop,500sas,9622.33
ext3,1024,128,4,none,journal,none,noop,ssd,20075.33
ext3,1024,128,4,none,journal,none,noop,sata,15611.33
ext3,1024,128,4,none,journal,none,cfq,sas,19299.67
ext3,1024,128,4,none,journal,none,cfq,500sas,9343.25
ext3,1024,128,4,none,journal,none,cfq,ssd,19552.0
ext3,1024,128,4,none,journal,none,cfq,sata,16047.0
ext3,1024,128,4,none,journal,none,deadline,sas,19374.33
ext3,1024,128,4,none,journal,none,deadline,500sas,10215.33
ext3,1024,128,4,none,journal,none,deadline,ssd,20133.67
ext3,1024,128,4,none,journal,none,deadline,sata,15754.67
ext3,1024,128,4,none,ordered,none,noop,sas,41560.0
ext3,1024,128,4,none,ordered,none,noop,500sas,40010.33
ext3,1024,128,4,none,ordered,none,noop,ssd,41513.67
ext3,1024,128,4,none,ordered,none,noop,sata,40240.33
ext3,1024,128,4,none,ordered,none,cfq,sas,41144.67
ext3,1024,128,4,none,ordered,none,cfq,500sas,38423.25
ext3,1024,128,4,none,ordered,none,cfq,ssd,41139.67
ext3,1024,128,4,none,ordered,none,cfq,sata,40997.33
ext3,1024,128,4,none,ordered,none,deadline,sas,41344.0
ext3,1024,128,4,none,ordered,none,deadline,500sas,35636.5
ext3,1024,128,4,none,ordered,none,deadline,ssd,41418.67
ext3,1024,128,4,none,ordered,none,deadline,sata,41073.67
ext3,1024,128,4,none,writeback,none,noop,sas,41268.33
ext3,1024,128,4,none,writeback,none,noop,500sas,40753.67
ext3,1024,128,4,none,writeback,none,noop,ssd,41544.67
ext3,1024,128,4,none,writeback,none,noop,sata,40417.33
ext3,1024,128,4,none,writeback,none,cfq,sas,41084.0
ext3,1024,128,4,none,writeback,none,cfq,500sas,39448.0
ext3,1024,128,4,none,writeback,none,cfq,ssd,41163.33
ext3,1024,128,4,none,writeback,none,cfq,sata,39395.67
ext3,1024,128,4,none,writeback,none,deadline,sas,41531.0
ext3,1024,128,4,none,writeback,none,deadline,500sas,41105.67
ext3,1024,128,4,none,writeback,none,deadline,ssd,41558.33
ext3,1024,128,4,none,writeback,none,deadline,sata,40925.0
ext3,1024,128,4,noatime,none,none,noop,sas,41568.33
ext3,1024,128,4,noatime,none,none,noop,500sas,41105.33
ext3,1024,128,4,noatime,none,none,noop,ssd,41620.33
ext3,1024,128,4,noatime,none,none,noop,sata,41494.67
ext3,1024,128,4,noatime,none,none,cfq,sas,41133.0
ext3,1024,128,4,noatime,none,none,cfq,500sas,40392.0
ext3,1024,128,4,noatime,none,none,cfq,ssd,41228.0
ext3,1024,128,4,noatime,none,none,cfq,sata,41156.67
ext3,1024,128,4,noatime,none,none,deadline,sas,41477.33
ext3,1024,128,4,noatime,none,none,deadline,500sas,41079.0
ext3,1024,128,4,noatime,none,none,deadline,ssd,41453.0
ext3,1024,128,4,noatime,none,none,deadline,sata,41257.0
ext3,1024,128,4,noatime,journal,none,noop,sas,19397.0
ext3,1024,128,4,noatime,journal,none,noop,500sas,9893.67
ext3,1024,128,4,noatime,journal,none,noop,ssd,20138.0
ext3,1024,128,4,noatime,journal,none,noop,sata,15736.33
ext3,1024,128,4,noatime,journal,none,cfq,sas,19341.33
ext3,1024,128,4,noatime,journal,none,cfq,500sas,9022.0
ext3,1024,128,4,noatime,journal,none,cfq,ssd,19648.0
ext3,1024,128,4,noatime,journal,none,cfq,sata,15452.67
ext3,1024,128,4,noatime,journal,none,deadline,sas,19517.0
ext3,1024,128,4,noatime,journal,none,deadline,500sas,9399.67
ext3,1024,128,4,noatime,journal,none,deadline,ssd,20114.0
ext3,1024,128,4,noatime,journal,none,deadline,sata,16128.5
ext3,1024,128,4,noatime,ordered,none,noop,sas,40995.67
ext3,1024,128,4,noatime,ordered,none,noop,500sas,40680.67
ext3,1024,128,4,noatime,ordered,none,noop,ssd,41691.33
ext3,1024,128,4,noatime,ordered,none,noop,sata,41311.67
ext3,1024,128,4,noatime,ordered,none,cfq,sas,41226.67
ext3,1024,128,4,noatime,ordered,none,cfq,500sas,40576.33
ext3,1024,128,4,noatime,ordered,none,cfq,ssd,41206.0
ext3,1024,128,4,noatime,ordered,none,cfq,sata,41200.67
ext3,1024,128,4,noatime,ordered,none,deadline,sas,41698.33
ext3,1024,128,4,noatime,ordered,none,deadline,500sas,38433.5
ext3,1024,128,4,noatime,ordered,none,deadline,ssd,41652.0
ext3,1024,128,4,noatime,ordered,none,deadline,sata,39680.33
ext3,1024,128,4,noatime,writeback,none,noop,sas,41627.0
ext3,1024,128,4,noatime,writeback,none,noop,500sas,40212.25
ext3,1024,128,4,noatime,writeback,none,noop,ssd,41534.67
ext3,1024,128,4,noatime,writeback,none,noop,sata,40734.67
ext3,1024,128,4,noatime,writeback,none,cfq,sas,41158.0
ext3,1024,128,4,noatime,writeback,none,cfq,500sas,39626.67
ext3,1024,128,4,noatime,writeback,none,cfq,ssd,41247.67
ext3,1024,128,4,noatime,writeback,none,cfq,sata,41056.67
ext3,1024,128,4,noatime,writeback,none,deadline,sas,41280.33
ext3,1024,128,4,noatime,writeback,none,deadline,500sas,39878.0
ext3,1024,128,4,noatime,writeback,none,deadline,ssd,41721.33
ext3,1024,128,4,noatime,writeback,none,deadline,sata,41418.33
ext3,1024,128,8,none,none,none,noop,sas,41212.0
ext3,1024,128,8,none,none,none,noop,500sas,41037.33
ext3,1024,128,8,none,none,none,noop,ssd,41373.33
ext3,1024,128,8,none,none,none,noop,sata,41058.33
ext3,1024,128,8,none,none,none,cfq,sas,41165.33
ext3,1024,128,8,none,none,none,cfq,500sas,40409.33
ext3,1024,128,8,none,none,none,cfq,ssd,41033.0
ext3,1024,128,8,none,none,none,cfq,sata,40876.33
ext3,1024,128,8,none,none,none,deadline,sas,41522.0
ext3,1024,128,8,none,none,none,deadline,500sas,39582.25
ext3,1024,128,8,none,none,none,deadline,ssd,41701.67
ext3,1024,128,8,none,none,none,deadline,sata,41185.0
ext3,1024,128,8,none,journal,none,noop,sas,19662.67
ext3,1024,128,8,none,journal,none,noop,500sas,9967.67
ext3,1024,128,8,none,journal,none,noop,ssd,19928.67
ext3,1024,128,8,none,journal,none,noop,sata,15576.0
ext3,1024,128,8,none,journal,none,cfq,sas,19341.67
ext3,1024,128,8,none,journal,none,cfq,500sas,9894.33
ext3,1024,128,8,none,journal,none,cfq,ssd,19514.33
ext3,1024,128,8,none,journal,none,cfq,sata,15670.33
ext3,1024,128,8,none,journal,none,deadline,sas,19360.33
ext3,1024,128,8,none,journal,none,deadline,500sas,10095.67
ext3,1024,128,8,none,journal,none,deadline,ssd,20339.33
ext3,1024,128,8,none,journal,none,deadline,sata,15910.0
ext3,1024,128,8,none,ordered,none,noop,sas,41248.67
ext3,1024,128,8,none,ordered,none,noop,500sas,39122.25
ext3,1024,128,8,none,ordered,none,noop,ssd,41425.33
ext3,1024,128,8,none,ordered,none,noop,sata,39663.0
ext3,1024,128,8,none,ordered,none,cfq,sas,41056.33
ext3,1024,128,8,none,ordered,none,cfq,500sas,40413.33
ext3,1024,128,8,none,ordered,none,cfq,ssd,40847.67
ext3,1024,128,8,none,ordered,none,cfq,sata,40790.67
ext3,1024,128,8,none,ordered,none,deadline,sas,41292.0
ext3,1024,128,8,none,ordered,none,deadline,500sas,40299.0
ext3,1024,128,8,none,ordered,none,deadline,ssd,41511.67
ext3,1024,128,8,none,ordered,none,deadline,sata,40618.67
ext3,1024,128,8,none,writeback,none,noop,sas,41405.33
ext3,1024,128,8,none,writeback,none,noop,500sas,40799.33
ext3,1024,128,8,none,writeback,none,noop,ssd,41370.0
ext3,1024,128,8,none,writeback,none,noop,sata,40425.33
ext3,1024,128,8,none,writeback,none,cfq,sas,41054.0
ext3,1024,128,8,none,writeback,none,cfq,500sas,40992.67
ext3,1024,128,8,none,writeback,none,cfq,ssd,41142.67
ext3,1024,128,8,none,writeback,none,cfq,sata,40865.33
ext3,1024,128,8,none,writeback,none,deadline,sas,41542.0
ext3,1024,128,8,none,writeback,none,deadline,500sas,40714.33
ext3,1024,128,8,none,writeback,none,deadline,ssd,41485.67
ext3,1024,128,8,none,writeback,none,deadline,sata,40647.67
ext3,1024,128,8,noatime,none,none,noop,sas,41544.67
ext3,1024,128,8,noatime,none,none,noop,500sas,38618.5
ext3,1024,128,8,noatime,none,none,noop,ssd,41595.0
ext3,1024,128,8,noatime,none,none,noop,sata,41312.33
ext3,1024,128,8,noatime,none,none,cfq,sas,41139.67
ext3,1024,128,8,noatime,none,none,cfq,500sas,40790.0
ext3,1024,128,8,noatime,none,none,cfq,ssd,41152.33
ext3,1024,128,8,noatime,none,none,cfq,sata,40857.0
ext3,1024,128,8,noatime,none,none,deadline,sas,41434.0
ext3,1024,128,8,noatime,none,none,deadline,500sas,39447.0
ext3,1024,128,8,noatime,none,none,deadline,ssd,41523.0
ext3,1024,128,8,noatime,none,none,deadline,sata,41317.33
ext3,1024,128,8,noatime,journal,none,noop,sas,19574.0
ext3,1024,128,8,noatime,journal,none,noop,500sas,10326.0
ext3,1024,128,8,noatime,journal,none,noop,ssd,20274.0
ext3,1024,128,8,noatime,journal,none,noop,sata,15794.0
ext3,1024,128,8,noatime,journal,none,cfq,sas,19246.0
ext3,1024,128,8,noatime,journal,none,cfq,500sas,9530.67
ext3,1024,128,8,noatime,journal,none,cfq,ssd,19270.67
ext3,1024,128,8,noatime,journal,none,cfq,sata,15225.0
ext3,1024,128,8,noatime,journal,none,deadline,sas,19626.67
ext3,1024,128,8,noatime,journal,none,deadline,500sas,9920.0
ext3,1024,128,8,noatime,journal,none,deadline,ssd,20868.67
ext3,1024,128,8,noatime,journal,none,deadline,sata,15460.67
ext3,1024,128,8,noatime,ordered,none,noop,sas,41489.67
ext3,1024,128,8,noatime,ordered,none,noop,500sas,40598.0
ext3,1024,128,8,noatime,ordered,none,noop,ssd,41578.67
ext3,1024,128,8,noatime,ordered,none,noop,sata,41272.0
ext3,1024,128,8,noatime,ordered,none,cfq,sas,41186.0
ext3,1024,128,8,noatime,ordered,none,cfq,500sas,39086.75
ext3,1024,128,8,noatime,ordered,none,cfq,ssd,41076.0
ext3,1024,128,8,noatime,ordered,none,cfq,sata,40032.33
ext3,1024,128,8,noatime,ordered,none,deadline,sas,41546.67
ext3,1024,128,8,noatime,ordered,none,deadline,500sas,40894.67
ext3,1024,128,8,noatime,ordered,none,deadline,ssd,41638.0
ext3,1024,128,8,noatime,ordered,none,deadline,sata,41245.0
ext3,1024,128,8,noatime,writeback,none,noop,sas,41419.0
ext3,1024,128,8,noatime,writeback,none,noop,500sas,41149.0
ext3,1024,128,8,noatime,writeback,none,noop,ssd,41630.0
ext3,1024,128,8,noatime,writeback,none,noop,sata,41162.33
ext3,1024,128,8,noatime,writeback,none,cfq,sas,41058.33
ext3,1024,128,8,noatime,writeback,none,cfq,500sas,39771.67
ext3,1024,128,8,noatime,writeback,none,cfq,ssd,41091.33
ext3,1024,128,8,noatime,writeback,none,cfq,sata,40513.0
ext3,1024,128,8,noatime,writeback,none,deadline,sas,41559.0
ext3,1024,128,8,noatime,writeback,none,deadline,500sas,41352.0
ext3,1024,128,8,noatime,writeback,none,deadline,ssd,41549.33
ext3,1024,128,8,noatime,writeback,none,deadline,sata,40177.0
ext3,1024,256,none,none,none,none,noop,sas,37355.0
ext3,1024,256,none,none,none,none,noop,500sas,22649.33
ext3,1024,256,none,none,none,none,noop,ssd,37746.33
ext3,1024,256,none,none,none,none,noop,sata,27643.43
ext3,1024,256,none,none,none,none,cfq,sas,37763.33
ext3,1024,256,none,none,none,none,cfq,500sas,21768.56
ext3,1024,256,none,none,none,none,cfq,ssd,37585.0
ext3,1024,256,none,none,none,none,cfq,sata,27576.67
ext3,1024,256,none,none,none,none,deadline,sas,35941.33
ext3,1024,256,none,none,none,none,deadline,500sas,18814.0
ext3,1024,256,none,none,none,none,deadline,ssd,37467.67
ext3,1024,256,none,none,none,none,deadline,sata,28284.86
ext3,1024,256,none,none,journal,none,noop,sas,16367.67
ext3,1024,256,none,none,journal,none,noop,500sas,9658.0
ext3,1024,256,none,none,journal,none,noop,ssd,17448.0
ext3,1024,256,none,none,journal,none,noop,sata,14028.33
ext3,1024,256,none,none,journal,none,cfq,sas,15382.67
ext3,1024,256,none,none,journal,none,cfq,500sas,8812.67
ext3,1024,256,none,none,journal,none,cfq,ssd,16691.0
ext3,1024,256,none,none,journal,none,cfq,sata,13358.33
ext3,1024,256,none,none,journal,none,deadline,sas,16435.33
ext3,1024,256,none,none,journal,none,deadline,500sas,9463.0
ext3,1024,256,none,none,journal,none,deadline,ssd,17313.33
ext3,1024,256,none,none,journal,none,deadline,sata,13972.67
ext3,1024,256,none,none,ordered,none,noop,sas,37039.0
ext3,1024,256,none,none,ordered,none,noop,500sas,12672.0
ext3,1024,256,none,none,ordered,none,noop,ssd,37371.33
ext3,1024,256,none,none,ordered,none,noop,sata,29598.14
ext3,1024,256,none,none,ordered,none,cfq,sas,37823.33
ext3,1024,256,none,none,ordered,none,cfq,500sas,13826.67
ext3,1024,256,none,none,ordered,none,cfq,ssd,37637.67
ext3,1024,256,none,none,ordered,none,cfq,sata,29282.43
ext3,1024,256,none,none,ordered,none,deadline,sas,35792.0
ext3,1024,256,none,none,ordered,none,deadline,500sas,12683.25
ext3,1024,256,none,none,ordered,none,deadline,ssd,37372.67
ext3,1024,256,none,none,ordered,none,deadline,sata,30577.71
ext3,1024,256,none,none,writeback,none,noop,sas,37598.0
ext3,1024,256,none,none,writeback,none,noop,500sas,24167.33
ext3,1024,256,none,none,writeback,none,noop,ssd,37476.33
ext3,1024,256,none,none,writeback,none,noop,sata,36623.67
ext3,1024,256,none,none,writeback,none,cfq,sas,37211.33
ext3,1024,256,none,none,writeback,none,cfq,500sas,23640.0
ext3,1024,256,none,none,writeback,none,cfq,ssd,37696.67
ext3,1024,256,none,none,writeback,none,cfq,sata,35390.0
ext3,1024,256,none,none,writeback,none,deadline,sas,37342.33
