File System,Block Size,Inode Size,Block Group,Atime Option,Journal Option,Special Option,I/O Scheduler,Device,Throughput
ext3,2048,512,8,none,writeback,none,noop,ssd,12963.33
ext3,2048,512,8,none,writeback,none,noop,sata,637.67
ext3,2048,512,8,none,writeback,none,cfq,sas,7928.0
ext3,2048,512,8,none,writeback,none,cfq,500sas,2209.33
ext3,2048,512,8,none,writeback,none,cfq,ssd,12958.0
ext3,2048,512,8,none,writeback,none,cfq,sata,1506.0
ext3,2048,512,8,none,writeback,none,deadline,sas,7695.33
ext3,2048,512,8,none,writeback,none,deadline,500sas,1575.62
ext3,2048,512,8,none,writeback,none,deadline,ssd,12952.0
ext3,2048,512,8,none,writeback,none,deadline,sata,597.0
ext3,2048,512,8,noatime,none,none,noop,sas,2523.33
ext3,2048,512,8,noatime,none,none,noop,500sas,730.67
ext3,2048,512,8,noatime,none,none,noop,ssd,6864.67
ext3,2048,512,8,noatime,none,none,noop,sata,437.33
ext3,2048,512,8,noatime,none,none,cfq,sas,2592.0
ext3,2048,512,8,noatime,none,none,cfq,500sas,857.67
ext3,2048,512,8,noatime,none,none,cfq,ssd,6698.67
ext3,2048,512,8,noatime,none,none,cfq,sata,516.67
ext3,2048,512,8,noatime,none,none,deadline,sas,2461.33
ext3,2048,512,8,noatime,none,none,deadline,500sas,839.67
ext3,2048,512,8,noatime,none,none,deadline,ssd,6844.67
ext3,2048,512,8,noatime,none,none,deadline,sata,451.33
ext3,2048,512,8,noatime,journal,none,noop,sas,1808.33
ext3,2048,512,8,noatime,journal,none,noop,500sas,522.67
ext3,2048,512,8,noatime,journal,none,noop,ssd,5906.0
ext3,2048,512,8,noatime,journal,none,noop,sata,354.33
ext3,2048,512,8,noatime,journal,none,cfq,sas,1740.67
ext3,2048,512,8,noatime,journal,none,cfq,500sas,580.67
ext3,2048,512,8,noatime,journal,none,cfq,ssd,5784.33
ext3,2048,512,8,noatime,journal,none,cfq,sata,334.67
ext3,2048,512,8,noatime,journal,none,deadline,sas,1834.67
ext3,2048,512,8,noatime,journal,none,deadline,500sas,537.67
ext3,2048,512,8,noatime,journal,none,deadline,ssd,5884.67
ext3,2048,512,8,noatime,journal,none,deadline,sata,373.67
ext3,2048,512,8,noatime,ordered,none,noop,sas,2552.33
ext3,2048,512,8,noatime,ordered,none,noop,500sas,883.0
ext3,2048,512,8,noatime,ordered,none,noop,ssd,6869.67
ext3,2048,512,8,noatime,ordered,none,noop,sata,456.33
ext3,2048,512,8,noatime,ordered,none,cfq,sas,2589.67
ext3,2048,512,8,noatime,ordered,none,cfq,500sas,859.62
ext3,2048,512,8,noatime,ordered,none,cfq,ssd,6721.0
ext3,2048,512,8,noatime,ordered,none,cfq,sata,497.0
ext3,2048,512,8,noatime,ordered,none,deadline,sas,2526.67
ext3,2048,512,8,noatime,ordered,none,deadline,500sas,779.0
ext3,2048,512,8,noatime,ordered,none,deadline,ssd,6928.0
ext3,2048,512,8,noatime,ordered,none,deadline,sata,462.0
ext3,2048,512,8,noatime,writeback,none,noop,sas,7622.0
ext3,2048,512,8,noatime,writeback,none,noop,500sas,1614.5
ext3,2048,512,8,noatime,writeback,none,noop,ssd,13106.0
ext3,2048,512,8,noatime,writeback,none,noop,sata,633.0
ext3,2048,512,8,noatime,writeback,none,cfq,sas,7853.67
ext3,2048,512,8,noatime,writeback,none,cfq,500sas,2229.0
ext3,2048,512,8,noatime,writeback,none,cfq,ssd,12992.33
ext3,2048,512,8,noatime,writeback,none,cfq,sata,1439.33
ext3,2048,512,8,noatime,writeback,none,deadline,sas,7512.0
ext3,2048,512,8,noatime,writeback,none,deadline,500sas,1717.67
ext3,2048,512,8,noatime,writeback,none,deadline,ssd,12977.0
ext3,2048,512,8,noatime,writeback,none,deadline,sata,659.38
ext3,2048,512,16,none,none,none,noop,sas,2738.0
ext3,2048,512,16,none,none,none,noop,500sas,855.33
ext3,2048,512,16,none,none,none,noop,ssd,7178.0
ext3,2048,512,16,none,none,none,noop,sata,569.38
ext3,2048,512,16,none,none,none,cfq,sas,2642.33
ext3,2048,512,16,none,none,none,cfq,500sas,857.5
ext3,2048,512,16,none,none,none,cfq,ssd,6929.33
ext3,2048,512,16,none,none,none,cfq,sata,621.0
ext3,2048,512,16,none,none,none,deadline,sas,2688.67
ext3,2048,512,16,none,none,none,deadline,500sas,828.0
ext3,2048,512,16,none,none,none,deadline,ssd,7112.0
ext3,2048,512,16,none,none,none,deadline,sata,557.33
ext3,2048,512,16,none,journal,none,noop,sas,1896.0
ext3,2048,512,16,none,journal,none,noop,500sas,565.33
ext3,2048,512,16,none,journal,none,noop,ssd,5977.0
ext3,2048,512,16,none,journal,none,noop,sata,363.0
ext3,2048,512,16,none,journal,none,cfq,sas,1820.0
ext3,2048,512,16,none,journal,none,cfq,500sas,451.33
ext3,2048,512,16,none,journal,none,cfq,ssd,5864.0
ext3,2048,512,16,none,journal,none,cfq,sata,374.33
ext3,2048,512,16,none,journal,none,deadline,sas,1858.33
ext3,2048,512,16,none,journal,none,deadline,500sas,552.33
ext3,2048,512,16,none,journal,none,deadline,ssd,5940.33
ext3,2048,512,16,none,journal,none,deadline,sata,369.33
ext3,2048,512,16,none,ordered,none,noop,sas,2755.67
ext3,2048,512,16,none,ordered,none,noop,500sas,747.33
ext3,2048,512,16,none,ordered,none,noop,ssd,7134.33
ext3,2048,512,16,none,ordered,none,noop,sata,548.33
ext3,2048,512,16,none,ordered,none,cfq,sas,2784.67
ext3,2048,512,16,none,ordered,none,cfq,500sas,920.67
ext3,2048,512,16,none,ordered,none,cfq,ssd,6877.33
ext3,2048,512,16,none,ordered,none,cfq,sata,563.67
ext3,2048,512,16,none,ordered,none,deadline,sas,2727.0
ext3,2048,512,16,none,ordered,none,deadline,500sas,734.67
ext3,2048,512,16,none,ordered,none,deadline,ssd,7113.33
ext3,2048,512,16,none,ordered,none,deadline,sata,567.67
ext3,2048,512,16,none,writeback,none,noop,sas,8214.33
ext3,2048,512,16,none,writeback,none,noop,500sas,1772.67
ext3,2048,512,16,none,writeback,none,noop,ssd,12998.0
ext3,2048,512,16,none,writeback,none,noop,sata,612.0
ext3,2048,512,16,none,writeback,none,cfq,sas,9264.67
ext3,2048,512,16,none,writeback,none,cfq,500sas,2406.0
ext3,2048,512,16,none,writeback,none,cfq,ssd,13028.33
ext3,2048,512,16,none,writeback,none,cfq,sata,1861.67
ext3,2048,512,16,none,writeback,none,deadline,sas,9154.0
ext3,2048,512,16,none,writeback,none,deadline,500sas,1779.33
ext3,2048,512,16,none,writeback,none,deadline,ssd,13011.67
ext3,2048,512,16,none,writeback,none,deadline,sata,646.0
ext3,2048,512,16,noatime,none,none,noop,sas,2688.0
ext3,2048,512,16,noatime,none,none,noop,500sas,820.67
ext3,2048,512,16,noatime,none,none,noop,ssd,7255.67
ext3,2048,512,16,noatime,none,none,noop,sata,561.67
ext3,2048,512,16,noatime,none,none,cfq,sas,2743.0
ext3,2048,512,16,noatime,none,none,cfq,500sas,866.67
ext3,2048,512,16,noatime,none,none,cfq,ssd,6959.33
ext3,2048,512,16,noatime,none,none,cfq,sata,623.67
ext3,2048,512,16,noatime,none,none,deadline,sas,2702.33
ext3,2048,512,16,noatime,none,none,deadline,500sas,851.67
ext3,2048,512,16,noatime,none,none,deadline,ssd,7193.67
ext3,2048,512,16,noatime,none,none,deadline,sata,596.33
ext3,2048,512,16,noatime,journal,none,noop,sas,1892.67
ext3,2048,512,16,noatime,journal,none,noop,500sas,556.33
ext3,2048,512,16,noatime,journal,none,noop,ssd,5992.33
ext3,2048,512,16,noatime,journal,none,noop,sata,385.67
ext3,2048,512,16,noatime,journal,none,cfq,sas,1888.33
ext3,2048,512,16,noatime,journal,none,cfq,500sas,514.67
ext3,2048,512,16,noatime,journal,none,cfq,ssd,5921.0
ext3,2048,512,16,noatime,journal,none,cfq,sata,325.33
ext3,2048,512,16,noatime,journal,none,deadline,sas,1898.67
ext3,2048,512,16,noatime,journal,none,deadline,500sas,540.33
ext3,2048,512,16,noatime,journal,none,deadline,ssd,5995.0
ext3,2048,512,16,noatime,journal,none,deadline,sata,379.67
ext3,2048,512,16,noatime,ordered,none,noop,sas,2791.0
ext3,2048,512,16,noatime,ordered,none,noop,500sas,843.33
ext3,2048,512,16,noatime,ordered,none,noop,ssd,7246.33
ext3,2048,512,16,noatime,ordered,none,noop,sata,498.33
ext3,2048,512,16,noatime,ordered,none,cfq,sas,2748.33
ext3,2048,512,16,noatime,ordered,none,cfq,500sas,1018.0
ext3,2048,512,16,noatime,ordered,none,cfq,ssd,6904.33
ext3,2048,512,16,noatime,ordered,none,cfq,sata,676.0
ext3,2048,512,16,noatime,ordered,none,deadline,sas,2665.67
ext3,2048,512,16,noatime,ordered,none,deadline,500sas,803.33
ext3,2048,512,16,noatime,ordered,none,deadline,ssd,7087.67
ext3,2048,512,16,noatime,ordered,none,deadline,sata,532.88
ext3,2048,512,16,noatime,writeback,none,noop,sas,8745.67
ext3,2048,512,16,noatime,writeback,none,noop,500sas,1609.0
ext3,2048,512,16,noatime,writeback,none,noop,ssd,13085.0
ext3,2048,512,16,noatime,writeback,none,noop,sata,621.67
ext3,2048,512,16,noatime,writeback,none,cfq,sas,9564.0
ext3,2048,512,16,noatime,writeback,none,cfq,500sas,2433.0
ext3,2048,512,16,noatime,writeback,none,cfq,ssd,13041.33
ext3,2048,512,16,noatime,writeback,none,cfq,sata,1720.0
ext3,2048,512,16,noatime,writeback,none,deadline,sas,9591.33
ext3,2048,512,16,noatime,writeback,none,deadline,500sas,1671.0
ext3,2048,512,16,noatime,writeback,none,deadline,ssd,13062.0
ext3,2048,512,16,noatime,writeback,none,deadline,sata,689.38
ext3,2048,1024,none,none,none,none,noop,sas,2569.67
ext3,2048,1024,none,none,none,none,noop,500sas,641.5
ext3,2048,1024,none,none,none,none,noop,ssd,6662.0
ext3,2048,1024,none,none,none,none,noop,sata,365.0
ext3,2048,1024,none,none,none,none,cfq,sas,2398.67
ext3,2048,1024,none,none,none,none,cfq,500sas,691.33
ext3,2048,1024,none,none,none,none,cfq,ssd,6504.67
ext3,2048,1024,none,none,none,none,cfq,sata,485.5
ext3,2048,1024,none,none,none,none,deadline,sas,2459.67
ext3,2048,1024,none,none,none,none,deadline,500sas,663.62
ext3,2048,1024,none,none,none,none,deadline,ssd,6718.67
ext3,2048,1024,none,none,none,none,deadline,sata,385.0
ext3,2048,1024,none,none,journal,none,noop,sas,1772.67
ext3,2048,1024,none,none,journal,none,noop,500sas,459.33
ext3,2048,1024,none,none,journal,none,noop,ssd,5882.0
ext3,2048,1024,none,none,journal,none,noop,sata,283.67
ext3,2048,1024,none,none,journal,none,cfq,sas,1789.33
ext3,2048,1024,none,none,journal,none,cfq,500sas,485.0
ext3,2048,1024,none,none,journal,none,cfq,ssd,5790.33
ext3,2048,1024,none,none,journal,none,cfq,sata,317.0
ext3,2048,1024,none,none,journal,none,deadline,sas,1766.33
ext3,2048,1024,none,none,journal,none,deadline,500sas,436.33
ext3,2048,1024,none,none,journal,none,deadline,ssd,5875.33
ext3,2048,1024,none,none,journal,none,deadline,sata,295.67
ext3,2048,1024,none,none,ordered,none,noop,sas,2513.67
ext3,2048,1024,none,none,ordered,none,noop,500sas,631.88
ext3,2048,1024,none,none,ordered,none,noop,ssd,6713.0
ext3,2048,1024,none,none,ordered,none,noop,sata,394.0
ext3,2048,1024,none,none,ordered,none,cfq,sas,2591.33
ext3,2048,1024,none,none,ordered,none,cfq,500sas,630.0
ext3,2048,1024,none,none,ordered,none,cfq,ssd,6524.33
ext3,2048,1024,none,none,ordered,none,cfq,sata,423.33
ext3,2048,1024,none,none,ordered,none,deadline,sas,2489.0
ext3,2048,1024,none,none,ordered,none,deadline,500sas,643.88
ext3,2048,1024,none,none,ordered,none,deadline,ssd,6651.67
ext3,2048,1024,none,none,ordered,none,deadline,sata,376.67
ext3,2048,1024,none,none,writeback,none,noop,sas,7467.67
ext3,2048,1024,none,none,writeback,none,noop,500sas,1271.5
ext3,2048,1024,none,none,writeback,none,noop,ssd,12688.33
ext3,2048,1024,none,none,writeback,none,noop,sata,701.0
ext3,2048,1024,none,none,writeback,none,cfq,sas,8002.67
ext3,2048,1024,none,none,writeback,none,cfq,500sas,2205.67
ext3,2048,1024,none,none,writeback,none,cfq,ssd,12614.33
ext3,2048,1024,none,none,writeback,none,cfq,sata,1429.0
ext3,2048,1024,none,none,writeback,none,deadline,sas,7517.0
ext3,2048,1024,none,none,writeback,none,deadline,500sas,1539.11
ext3,2048,1024,none,none,writeback,none,deadline,ssd,12609.67
ext3,2048,1024,none,none,writeback,none,deadline,sata,566.33
ext3,2048,1024,none,noatime,none,none,noop,sas,2372.0
ext3,2048,1024,none,noatime,none,none,noop,500sas,565.33
ext3,2048,1024,none,noatime,none,none,noop,ssd,6826.33
ext3,2048,1024,none,noatime,none,none,noop,sata,424.67
ext3,2048,1024,none,noatime,none,none,cfq,sas,2523.0
ext3,2048,1024,none,noatime,none,none,cfq,500sas,632.33
ext3,2048,1024,none,noatime,none,none,cfq,ssd,6574.0
ext3,2048,1024,none,noatime,none,none,cfq,sata,467.67
ext3,2048,1024,none,noatime,none,none,deadline,sas,2390.33
ext3,2048,1024,none,noatime,none,none,deadline,500sas,663.33
ext3,2048,1024,none,noatime,none,none,deadline,ssd,6673.67
ext3,2048,1024,none,noatime,none,none,deadline,sata,418.0
ext3,2048,1024,none,noatime,journal,none,noop,sas,1739.0
ext3,2048,1024,none,noatime,journal,none,noop,500sas,482.33
ext3,2048,1024,none,noatime,journal,none,noop,ssd,5898.33
ext3,2048,1024,none,noatime,journal,none,noop,sata,331.75
ext3,2048,1024,none,noatime,journal,none,cfq,sas,1773.0
ext3,2048,1024,none,noatime,journal,none,cfq,500sas,502.67
ext3,2048,1024,none,noatime,journal,none,cfq,ssd,5781.33
ext3,2048,1024,none,noatime,journal,none,cfq,sata,324.67
ext3,2048,1024,none,noatime,journal,none,deadline,sas,1765.0
ext3,2048,1024,none,noatime,journal,none,deadline,500sas,495.62
ext3,2048,1024,none,noatime,journal,none,deadline,ssd,5858.0
ext3,2048,1024,none,noatime,journal,none,deadline,sata,328.75
ext3,2048,1024,none,noatime,ordered,none,noop,sas,2425.67
ext3,2048,1024,none,noatime,ordered,none,noop,500sas,614.0
ext3,2048,1024,none,noatime,ordered,none,noop,ssd,6678.33
ext3,2048,1024,none,noatime,ordered,none,noop,sata,438.33
ext3,2048,1024,none,noatime,ordered,none,cfq,sas,2406.0
ext3,2048,1024,none,noatime,ordered,none,cfq,500sas,599.33
ext3,2048,1024,none,noatime,ordered,none,cfq,ssd,6601.33
ext3,2048,1024,none,noatime,ordered,none,cfq,sata,415.33
ext3,2048,1024,none,noatime,ordered,none,deadline,sas,2312.33
ext3,2048,1024,none,noatime,ordered,none,deadline,500sas,656.67
ext3,2048,1024,none,noatime,ordered,none,deadline,ssd,6691.33
ext3,2048,1024,none,noatime,ordered,none,deadline,sata,391.33
ext3,2048,1024,none,noatime,writeback,none,noop,sas,7692.0
ext3,2048,1024,none,noatime,writeback,none,noop,500sas,1730.88
ext3,2048,1024,none,noatime,writeback,none,noop,ssd,12729.0
ext3,2048,1024,none,noatime,writeback,none,noop,sata,587.0
ext3,2048,1024,none,noatime,writeback,none,cfq,sas,8350.33
ext3,2048,1024,none,noatime,writeback,none,cfq,500sas,2281.67
ext3,2048,1024,none,noatime,writeback,none,cfq,ssd,12683.33
ext3,2048,1024,none,noatime,writeback,none,cfq,sata,1260.33
ext3,2048,1024,none,noatime,writeback,none,deadline,sas,8063.67
ext3,2048,1024,none,noatime,writeback,none,deadline,500sas,1424.88
ext3,2048,1024,none,noatime,writeback,none,deadline,ssd,12748.0
ext3,2048,1024,none,noatime,writeback,none,deadline,sata,614.0
ext3,2048,1024,2,none,none,none,noop,sas,2121.33
ext3,2048,1024,2,none,none,none,noop,500sas,515.33
ext3,2048,1024,2,none,none,none,noop,ssd,6304.0
ext3,2048,1024,2,none,none,none,noop,sata,367.67
ext3,2048,1024,2,none,none,none,cfq,sas,2115.0
ext3,2048,1024,2,none,none,none,cfq,500sas,685.0
ext3,2048,1024,2,none,none,none,cfq,ssd,6390.0
ext3,2048,1024,2,none,none,none,cfq,sata,338.67
ext3,2048,1024,2,none,none,none,deadline,sas,2093.67
ext3,2048,1024,2,none,none,none,deadline,500sas,624.88
ext3,2048,1024,2,none,none,none,deadline,ssd,6339.0
ext3,2048,1024,2,none,none,none,deadline,sata,399.33
ext3,2048,1024,2,none,journal,none,noop,sas,1418.67
ext3,2048,1024,2,none,journal,none,noop,500sas,423.33
ext3,2048,1024,2,none,journal,none,noop,ssd,4713.0
ext3,2048,1024,2,none,journal,none,noop,sata,285.0
ext3,2048,1024,2,none,journal,none,cfq,sas,1363.33
ext3,2048,1024,2,none,journal,none,cfq,500sas,453.0
ext3,2048,1024,2,none,journal,none,cfq,ssd,4647.0
ext3,2048,1024,2,none,journal,none,cfq,sata,294.33
ext3,2048,1024,2,none,journal,none,deadline,sas,1353.0
ext3,2048,1024,2,none,journal,none,deadline,500sas,415.0
ext3,2048,1024,2,none,journal,none,deadline,ssd,4739.0
ext3,2048,1024,2,none,journal,none,deadline,sata,280.33
ext3,2048,1024,2,none,ordered,none,noop,sas,2041.33
ext3,2048,1024,2,none,ordered,none,noop,500sas,549.33
ext3,2048,1024,2,none,ordered,none,noop,ssd,6333.67
ext3,2048,1024,2,none,ordered,none,noop,sata,343.33
ext3,2048,1024,2,none,ordered,none,cfq,sas,2148.0
ext3,2048,1024,2,none,ordered,none,cfq,500sas,671.67
ext3,2048,1024,2,none,ordered,none,cfq,ssd,6345.0
ext3,2048,1024,2,none,ordered,none,cfq,sata,336.0
ext3,2048,1024,2,none,ordered,none,deadline,sas,2073.33
ext3,2048,1024,2,none,ordered,none,deadline,500sas,566.0
ext3,2048,1024,2,none,ordered,none,deadline,ssd,6336.33
ext3,2048,1024,2,none,ordered,none,deadline,sata,368.67
ext3,2048,1024,2,none,writeback,none,noop,sas,4405.67
ext3,2048,1024,2,none,writeback,none,noop,500sas,1155.88
ext3,2048,1024,2,none,writeback,none,noop,ssd,12040.33
ext3,2048,1024,2,none,writeback,none,noop,sata,523.67
ext3,2048,1024,2,none,writeback,none,cfq,sas,4844.33
ext3,2048,1024,2,none,writeback,none,cfq,500sas,2228.33
ext3,2048,1024,2,none,writeback,none,cfq,ssd,12142.67
ext3,2048,1024,2,none,writeback,none,cfq,sata,1524.0
ext3,2048,1024,2,none,writeback,none,deadline,sas,4414.33
ext3,2048,1024,2,none,writeback,none,deadline,500sas,1068.62
ext3,2048,1024,2,none,writeback,none,deadline,ssd,12051.33
ext3,2048,1024,2,none,writeback,none,deadline,sata,582.89
ext3,2048,1024,2,noatime,none,none,noop,sas,2137.0
ext3,2048,1024,2,noatime,none,none,noop,500sas,594.0
ext3,2048,1024,2,noatime,none,none,noop,ssd,6312.0
ext3,2048,1024,2,noatime,none,none,noop,sata,358.0
ext3,2048,1024,2,noatime,none,none,cfq,sas,2162.33
ext3,2048,1024,2,noatime,none,none,cfq,500sas,719.33
ext3,2048,1024,2,noatime,none,none,cfq,ssd,6450.67
ext3,2048,1024,2,noatime,none,none,cfq,sata,348.67
ext3,2048,1024,2,noatime,none,none,deadline,sas,2153.33
ext3,2048,1024,2,noatime,none,none,deadline,500sas,612.5
ext3,2048,1024,2,noatime,none,none,deadline,ssd,6301.67
ext3,2048,1024,2,noatime,none,none,deadline,sata,356.33
ext3,2048,1024,2,noatime,journal,none,noop,sas,1356.67
ext3,2048,1024,2,noatime,journal,none,noop,500sas,439.67
ext3,2048,1024,2,noatime,journal,none,noop,ssd,4789.67
ext3,2048,1024,2,noatime,journal,none,noop,sata,300.33
ext3,2048,1024,2,noatime,journal,none,cfq,sas,1335.67
ext3,2048,1024,2,noatime,journal,none,cfq,500sas,445.33
ext3,2048,1024,2,noatime,journal,none,cfq,ssd,4678.67
ext3,2048,1024,2,noatime,journal,none,cfq,sata,266.33
ext3,2048,1024,2,noatime,journal,none,deadline,sas,1345.0
ext3,2048,1024,2,noatime,journal,none,deadline,500sas,426.33
ext3,2048,1024,2,noatime,journal,none,deadline,ssd,4773.33
ext3,2048,1024,2,noatime,journal,none,deadline,sata,292.67
ext3,2048,1024,2,noatime,ordered,none,noop,sas,2115.0
ext3,2048,1024,2,noatime,ordered,none,noop,500sas,593.22
ext3,2048,1024,2,noatime,ordered,none,noop,ssd,6340.0
ext3,2048,1024,2,noatime,ordered,none,noop,sata,383.33
ext3,2048,1024,2,noatime,ordered,none,cfq,sas,2096.0
ext3,2048,1024,2,noatime,ordered,none,cfq,500sas,717.5
ext3,2048,1024,2,noatime,ordered,none,cfq,ssd,6416.0
ext3,2048,1024,2,noatime,ordered,none,cfq,sata,341.33
ext3,2048,1024,2,noatime,ordered,none,deadline,sas,2175.0
ext3,2048,1024,2,noatime,ordered,none,deadline,500sas,563.0
ext3,2048,1024,2,noatime,ordered,none,deadline,ssd,6283.0
ext3,2048,1024,2,noatime,ordered,none,deadline,sata,361.0
ext3,2048,1024,2,noatime,writeback,none,noop,sas,4319.67
ext3,2048,1024,2,noatime,writeback,none,noop,500sas,941.33
ext3,2048,1024,2,noatime,writeback,none,noop,ssd,12119.67
ext3,2048,1024,2,noatime,writeback,none,noop,sata,466.12
ext3,2048,1024,2,noatime,writeback,none,cfq,sas,5185.0
ext3,2048,1024,2,noatime,writeback,none,cfq,500sas,2007.33
ext3,2048,1024,2,noatime,writeback,none,cfq,ssd,12182.33
ext3,2048,1024,2,noatime,writeback,none,cfq,sata,1473.44
ext3,2048,1024,2,noatime,writeback,none,deadline,sas,4302.33
ext3,2048,1024,2,noatime,writeback,none,deadline,500sas,1020.33
ext3,2048,1024,2,noatime,writeback,none,deadline,ssd,12097.33
ext3,2048,1024,2,noatime,writeback,none,deadline,sata,524.33
ext3,2048,1024,4,none,none,none,noop,sas,2250.33
ext3,2048,1024,4,none,none,none,noop,500sas,544.33
ext3,2048,1024,4,none,none,none,noop,ssd,6514.33
ext3,2048,1024,4,none,none,none,noop,sata,375.33
ext3,2048,1024,4,none,none,none,cfq,sas,2288.0
ext3,2048,1024,4,none,none,none,cfq,500sas,619.33
ext3,2048,1024,4,none,none,none,cfq,ssd,6528.67
ext3,2048,1024,4,none,none,none,cfq,sata,344.67
ext3,2048,1024,4,none,none,none,deadline,sas,2133.67
ext3,2048,1024,4,none,none,none,deadline,500sas,535.33
ext3,2048,1024,4,none,none,none,deadline,ssd,6518.33
ext3,2048,1024,4,none,none,none,deadline,sata,390.67
ext3,2048,1024,4,none,journal,none,noop,sas,1593.33
ext3,2048,1024,4,none,journal,none,noop,500sas,431.33
ext3,2048,1024,4,none,journal,none,noop,ssd,5583.67
ext3,2048,1024,4,none,journal,none,noop,sata,280.0
ext3,2048,1024,4,none,journal,none,cfq,sas,1550.67
ext3,2048,1024,4,none,journal,none,cfq,500sas,302.0
ext3,2048,1024,4,none,journal,none,cfq,ssd,5449.67
ext3,2048,1024,4,none,journal,none,cfq,sata,281.0
ext3,2048,1024,4,none,journal,none,deadline,sas,1572.0
ext3,2048,1024,4,none,journal,none,deadline,500sas,421.25
ext3,2048,1024,4,none,journal,none,deadline,ssd,5571.33
ext3,2048,1024,4,none,journal,none,deadline,sata,257.67
ext3,2048,1024,4,none,ordered,none,noop,sas,2207.0
ext3,2048,1024,4,none,ordered,none,noop,500sas,530.67
ext3,2048,1024,4,none,ordered,none,noop,ssd,6508.33
ext3,2048,1024,4,none,ordered,none,noop,sata,372.0
ext3,2048,1024,4,none,ordered,none,cfq,sas,2288.33
ext3,2048,1024,4,none,ordered,none,cfq,500sas,668.75
ext3,2048,1024,4,none,ordered,none,cfq,ssd,6485.0
ext3,2048,1024,4,none,ordered,none,cfq,sata,350.33
ext3,2048,1024,4,none,ordered,none,deadline,sas,2234.0
ext3,2048,1024,4,none,ordered,none,deadline,500sas,553.33
ext3,2048,1024,4,none,ordered,none,deadline,ssd,6503.33
ext3,2048,1024,4,none,ordered,none,deadline,sata,355.0
ext3,2048,1024,4,none,writeback,none,noop,sas,5111.67
ext3,2048,1024,4,none,writeback,none,noop,500sas,1195.11
ext3,2048,1024,4,none,writeback,none,noop,ssd,12625.0
ext3,2048,1024,4,none,writeback,none,noop,sata,445.5
ext3,2048,1024,4,none,writeback,none,cfq,sas,5527.33
ext3,2048,1024,4,none,writeback,none,cfq,500sas,1777.0
ext3,2048,1024,4,none,writeback,none,cfq,ssd,12561.67
ext3,2048,1024,4,none,writeback,none,cfq,sata,1472.0
ext3,2048,1024,4,none,writeback,none,deadline,sas,5178.0
ext3,2048,1024,4,none,writeback,none,deadline,500sas,621.0
ext3,2048,1024,4,none,writeback,none,deadline,ssd,12650.33
ext3,2048,1024,4,none,writeback,none,deadline,sata,496.67
ext3,2048,1024,4,noatime,none,none,noop,sas,2216.0
ext3,2048,1024,4,noatime,none,none,noop,500sas,594.67
ext3,2048,1024,4,noatime,none,none,noop,ssd,6550.33
ext3,2048,1024,4,noatime,none,none,noop,sata,315.33
ext3,2048,1024,4,noatime,none,none,cfq,sas,2247.67
ext3,2048,1024,4,noatime,none,none,cfq,500sas,570.67
ext3,2048,1024,4,noatime,none,none,cfq,ssd,6553.67
ext3,2048,1024,4,noatime,none,none,cfq,sata,343.33
ext3,2048,1024,4,noatime,none,none,deadline,sas,2230.67
ext3,2048,1024,4,noatime,none,none,deadline,500sas,529.88
ext3,2048,1024,4,noatime,none,none,deadline,ssd,6542.33
ext3,2048,1024,4,noatime,none,none,deadline,sata,349.67
ext3,2048,1024,4,noatime,journal,none,noop,sas,1541.33
ext3,2048,1024,4,noatime,journal,none,noop,500sas,393.33
ext3,2048,1024,4,noatime,journal,none,noop,ssd,5589.0
ext3,2048,1024,4,noatime,journal,none,noop,sata,285.33
ext3,2048,1024,4,noatime,journal,none,cfq,sas,1533.33
ext3,2048,1024,4,noatime,journal,none,cfq,500sas,394.33
ext3,2048,1024,4,noatime,journal,none,cfq,ssd,5469.33
ext3,2048,1024,4,noatime,journal,none,cfq,sata,258.33
ext3,2048,1024,4,noatime,journal,none,deadline,sas,1535.33
ext3,2048,1024,4,noatime,journal,none,deadline,500sas,425.62
ext3,2048,1024,4,noatime,journal,none,deadline,ssd,5609.0
ext3,2048,1024,4,noatime,journal,none,deadline,sata,247.0
ext3,2048,1024,4,noatime,ordered,none,noop,sas,2148.0
ext3,2048,1024,4,noatime,ordered,none,noop,500sas,517.67
ext3,2048,1024,4,noatime,ordered,none,noop,ssd,6590.33
ext3,2048,1024,4,noatime,ordered,none,noop,sata,434.0
ext3,2048,1024,4,noatime,ordered,none,cfq,sas,2196.33
ext3,2048,1024,4,noatime,ordered,none,cfq,500sas,669.67
ext3,2048,1024,4,noatime,ordered,none,cfq,ssd,6555.67
ext3,2048,1024,4,noatime,ordered,none,cfq,sata,430.33
ext3,2048,1024,4,noatime,ordered,none,deadline,sas,2096.33
ext3,2048,1024,4,noatime,ordered,none,deadline,500sas,463.67
ext3,2048,1024,4,noatime,ordered,none,deadline,ssd,6593.0
ext3,2048,1024,4,noatime,ordered,none,deadline,sata,383.0
ext3,2048,1024,4,noatime,writeback,none,noop,sas,5064.0
ext3,2048,1024,4,noatime,writeback,none,noop,500sas,1088.0
ext3,2048,1024,4,noatime,writeback,none,noop,ssd,12656.67
ext3,2048,1024,4,noatime,writeback,none,noop,sata,554.38
ext3,2048,1024,4,noatime,writeback,none,cfq,sas,6107.0
ext3,2048,1024,4,noatime,writeback,none,cfq,500sas,1441.0
ext3,2048,1024,4,noatime,writeback,none,cfq,ssd,12600.67
ext3,2048,1024,4,noatime,writeback,none,cfq,sata,1475.0
ext3,2048,1024,4,noatime,writeback,none,deadline,sas,5046.67
